SpeciesId	CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN Harvest	CDN ER	TRTC	Total Harvest	Total ER	Total Run	Q1	Q2	Q3
SX	SX_L-20-05	Johnston	1971	5000	1	5000	1	5000	2	10000	1773.424866	0.14983504	11773.42487	1835.848738	0.155109175	11835.84874	1	5	5
SX	SX_L-20-05	Johnston	1972	7500	1	7500	1	7500	2	15000	2559.130723	0.143485311	17559.13072	2835.489228	0.158980177	17835.48923	1	5	5
SX	SX_L-20-05	Johnston	1973	3000	1	3000	1	3000	2	6000	1210.768688	0.166038648	7210.768688	1292.089541	0.177190575	7292.089541	1	5	5
SX	SX_L-20-05	Johnston	1974	750	1	750	1	750	2	1500	334.8846428	0.180400646	1834.884643	356.3383754	0.191957663	1856.338375	1	5	5
SX	SX_L-20-05	Johnston	1975	1000	1	1000	1	1000	2	2000	261.0813961	0.114944902	2261.081396	271.3612524	0.119470759	2271.361252	1	5	5
SX	SX_L-20-05	Johnston	1976	3000	1	3000	1	3000	2	6000	1062.997407	0.148450553	7062.997407	1160.615996	0.162083262	7160.615996	1	5	5
SX	SX_L-20-05	Johnston	1977	500	1	500	1	500	2	1000	173.8357965	0.14535641	1173.835797	195.9279722	0.163829241	1195.927972	1	5	5
SX	SX_L-20-05	Johnston	1978	500	1	500	1	500	2	1000	177.2463889	0.14704343	1177.246389	205.401619	0.170400982	1205.401619	1	5	5
SX	SX_L-20-05	Johnston	1979																
SX	SX_L-20-05	Johnston	1980																
SX	SX_L-20-05	Johnston	1981	500	1	500	1.007272727	503.6363636	2	1007.272727	177.2033225	0.147331652	1184.47605	195.4784823	0.162526116	1202.75121	1	5	4.963898917
SX	SX_L-20-05	Johnston	1982	500	1	500	1.007272727	503.6363636	2	1007.272727	144.3487231	0.123401069	1151.62145	162.4798887	0.138901069	1169.752616	1	5	4.963898917
SX	SX_L-20-05	Johnston	1983																
SX	SX_L-20-05	Johnston	1984																
SX	SX_L-20-05	Johnston	1985	900	1	900	1.007272727	906.5454545	2	1813.090909	425.4664746	0.187439929	2238.557384	456.7908427	0.201239929	2269.881752	1	5	4.963898917
SX	SX_L-20-05	Johnston	1986	350	1	350	1.007272727	352.5454545	2	705.0909091	98.25416075	0.117768733	803.3450698	129.2065983	0.154868733	834.2975074	1	5	4.963898917
SX	SX_L-20-05	Johnston	1987	600	1	600	1.007272727	604.3636364	2	1208.727273	80.07377833	0.061459433	1288.801051	94.14479668	0.072259433	1302.872069	1	5	4.963898917
SX	SX_L-20-05	Johnston	1988	700	1	700	1.007272727	705.0909091	2	1410.181818	547.9071191	0.273157628	1958.088937	595.6458169	0.296957628	2005.827635	1	5	4.963898917
SX	SX_L-20-05	Johnston	1989	300	1	300	1.007272727	302.1818182	2	604.3636364	119.0319758	0.160366695	723.3956122	137.8850935	0.185766695	742.2487299	1	5	4.963898917
SX	SX_L-20-05	Johnston	1990																
SX	SX_L-20-05	Johnston	1991	600	1	600	1.021505376	612.9032258	2	1225.806452	294.7016003	0.191782762	1520.508052	310.8363497	0.202282762	1536.642801	1	5	4.894736842
SX	SX_L-20-05	Johnston	1992																
SX	SX_L-20-05	Johnston	1993																
SX	SX_L-20-05	Johnston	1994																
SX	SX_L-20-05	Johnston	1995	6000	1	6000	1.021505376	6129.032258	2	12258.06452	4211.848631	0.253888608	16469.91315	4331.291998	0.261088608	16589.35651	1	5	4.894736842
SX	SX_L-20-05	Johnston	1996																
SX	SX_L-20-05	Johnston	1997	4000	1	4000	1.021505376	4086.021505	2	8172.043011	5526.721984	0.394248148	13698.765	5846.341143	0.417048148	14018.38415	1	5	4.894736842
SX	SX_L-20-05	Johnston	1998																
SX	SX_L-20-05	Johnston	1999	8000	1	8000	1.021505376	8172.043011	2	16344.08602	2249.13409	0.116658917	18593.22011	2935.486885	0.152258917	19279.57291	1	5	4.894736842
SX	SX_L-20-05	Johnston	2000	1500	1	1500	1	1500	2	3000	1017.740924	0.252425144	4017.740924	1031.852407	0.255925144	4031.852407	1	5	5
SX	SX_L-20-05	Johnston	2001	4500	1	4500	1	4500	2	9000	1056.576149	0.104338272	10056.57615	1126.448644	0.111238272	10126.44864	1	5	5
SX	SX_L-20-05	Johnston	2002	2000	1	2000	1	2000	2	4000	834.7654694	0.168964036	4834.765469	940.4919981	0.190364036	4940.491998	1	5	5
SX	SX_L-20-05	Johnston	2003	5050	1	5050	1	5050	2	10100	981.0438364	0.086559224	11081.04384	1233.787293	0.108859224	11333.78729	1	5	5
SX	SX_L-20-05	Johnston	2004																
SX	SX_L-20-05	Johnston	2005																
SX	SX_L-20-05	Johnston	2006																
SX	SX_L-20-05	Johnston	2007																
SX	SX_L-20-05	Johnston	2008																
SX	SX_L-20-05	Johnston	2009																
SX	SX_L-20-05	Johnston	2010																
SX	SX_L-20-05	Johnston	2011																
SX	SX_L-20-05	Johnston	2012																
SX	SX_L-20-05	Johnston	2013																
SX	SX_L-20-05	Johnston	2014																
SX	SX_L-20-05	Johnston	2015																
SX	SX_L-20-05	Johnston	2016																
SX	SX_L-20-05	Johnston	2017																
SX	SX_L-20-06	Kitsumkalum	1954																
SX	SX_L-20-06	Kitsumkalum	1955																
SX	SX_L-20-06	Kitsumkalum	1956																
SX	SX_L-20-06	Kitsumkalum	1957																
SX	SX_L-20-06	Kitsumkalum	1958																
SX	SX_L-20-06	Kitsumkalum	1959																
SX	SX_L-20-06	Kitsumkalum	1960	225	1	225	2.053159263	461.9608342	2	923.9216685	558.102753	0.338231213	1482.024421	726.1411644	0.440068796	1650.062833	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1961	600	1	600	2.053159263	1231.895558	2	2463.791116	1690.59839	0.400854294	4154.389506	1753.69742	0.415815575	4217.488536	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1962	600	1	600	2.053159263	1231.895558	2	2463.791116	1794.161322	0.397300819	4257.952438	2052.085107	0.454415711	4515.876223	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1963	400	1.354938272	541.9753086	2.053159263	1112.761625	2	2225.523251	642.3623565	0.208141224	2867.885607	860.6619009	0.278875653	3086.185152	2.5	3.690205011	2.435271384
SX	SX_L-20-06	Kitsumkalum	1964	300	1.354938272	406.4814815	2.053159263	834.5712191	2	1669.142438	1125.92991	0.378111953	2795.072348	1308.626184	0.439465368	2977.768622	2.5	3.690205011	2.435271384
SX	SX_L-20-06	Kitsumkalum	1965	800	1	800	2.053159263	1642.527411	2	3285.054821	1441.736808	0.275013129	4726.79163	1957.374193	0.373371616	5242.429014	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1966	425	1	425	2.053159263	872.5926869	2	1745.185374	1769.663835	0.488915851	3514.849209	1874.381939	0.517846963	3619.567313	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1967	775	1	775	2.053159263	1591.198429	2	3182.396858	3568.313946	0.483796166	6750.710804	4193.258836	0.568526923	7375.655694	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1968	475	1	475	2.053159263	975.2506501	2	1950.5013	1845.164959	0.470044891	3795.666259	1975.006657	0.503121298	3925.507957	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1969	600	1	600	2.053159263	1231.895558	2	2463.791116	1570.15799	0.373838236	4033.949106	1736.308921	0.41339704	4200.100037	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1970	475	1	475	2.053159263	975.2506501	2	1950.5013	1332.762238	0.398691226	3283.263538	1392.341856	0.416514264	3342.843156	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1971	600	1	600	2.053159263	1231.895558	2	2463.791116	1959.782172	0.436228685	4423.573288	2028.765749	0.451583766	4492.556865	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1972	1700	1	1700	2.053159263	3490.370748	2	6980.741495	5428.968254	0.41774213	12409.70975	6015.238246	0.462853772	12995.97974	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1973	1700	1	1700	2.053159263	3490.370748	2	6980.741495	6970.289821	0.483403756	13951.03132	7438.446885	0.515871399	14419.18838	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1974	1700	1	1700	2.053159263	3490.370748	2	6980.741495	8311.28485	0.525217178	15292.02635	8843.731132	0.558864193	15824.47263	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1975	950	1	950	2.053159263	1950.5013	2	3901.0026	2001.720904	0.334649782	5902.723504	2080.536949	0.34782633	5981.539549	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1976	475	1	475	2.053159263	975.2506501	2	1950.5013	1596.257389	0.432197901	3546.758689	1742.847018	0.471888072	3693.348318	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1977	1700	1	1700	2.053159263	3490.370748	2	6980.741495	5648.212916	0.423189633	12628.95441	6366.024291	0.476971305	13346.76579	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1978	475	1	475	2.053159263	975.2506501	2	1950.5013	1657.112463	0.428101212	3607.613763	1920.341423	0.496104223	3870.842723	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1979	210	1	210	2.053159263	431.1634453	2	862.3268906	666.7426847	0.415148036	1529.069575	743.7090956	0.463071252	1606.035986	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1980	225	1	225	2.053159263	461.9608342	2	923.9216685	633.4599121	0.35029098	1557.381581	884.4603562	0.489089332	1808.382025	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1981	175	1	175	2.053159263	359.3028711	2	718.6057422	585.0906684	0.428940339	1303.696411	645.4316675	0.473177394	1364.03741	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1982	275	1	275	2.053159263	564.6187974	2	1129.237595	1273.761214	0.496358965	2402.998809	1436.972154	0.559958965	2566.209749	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1983	220	1	220	2.053159263	451.6950379	2	903.3900759	352.3397071	0.244474242	1255.729783	537.8239526	0.373174242	1441.214028	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	1984	250	1.139204545	284.8011364	2.053159263	584.7420913	2	1169.484183	675.389696	0.34039039	1844.873879	814.6778722	0.41059039	1984.162055	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1985	500	1.139204545	569.6022727	2.053159263	1169.484183	2	2338.968365	1900.975763	0.41750282	4239.944128	2214.23624	0.48630282	4553.204605	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1986	500	1.139204545	569.6022727	2.053159263	1169.484183	2	2338.968365	1313.589748	0.31845728	3652.558114	1785.885518	0.43295728	4124.853883	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1987	1000	1.139204545	1139.204545	2.053159263	2338.968365	2	4677.936731	1782.661087	0.266932935	6460.597817	2000.374017	0.299532935	6678.310748	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1988	600	1.139204545	683.5227273	2.053159263	1403.381019	2	2806.762038	2827.499395	0.452358838	5634.261433	3443.805338	0.550958838	6250.567376	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1989	900	1.139204545	1025.284091	2.053159263	2105.071529	2	4210.143058	2492.566914	0.330224555	6702.709971	3337.953757	0.442224555	7548.096814	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1990	1500	1.139204545	1708.806818	2.053159263	3508.452548	2	7016.905096	5362.966655	0.373938673	12379.87175	7324.929648	0.510738673	14341.83474	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1991	1500	1.139204545	1708.806818	2.053159263	3508.452548	2	7016.905096	6179.600629	0.411286392	13196.50572	8008.149811	0.532986392	15025.05491	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1992	4000	1.139204545	4556.818182	2.053159263	9355.873461	2	18711.74692	20374.20678	0.456108378	39085.95371	25957.91446	0.581108378	44669.66138	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1993	3500	1.139204545	3987.215909	2.053159263	8186.389279	2	16372.77856	15993.52264	0.452089776	32366.3012	19004.09454	0.537189776	35376.8731	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1994	5500	1.139204545	6265.625	2.053159263	12864.32601	2	25728.65202	15962.08688	0.327620908	41690.7389	22992.5574	0.471920908	48721.20942	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1995	4875	1.139204545	5553.622159	2.053159263	11402.47078	2	22804.94156	24731.50256	0.479475341	47536.44413	28775.40146	0.557875341	51580.34302	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1996	1900	1.139204545	2164.488636	2.053159263	4444.039894	2	8888.079788	12595.69969	0.549587138	21483.77947	14030.39629	0.612187138	22918.47608	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1997	3650	1.139204545	4158.096591	2.053159263	8537.234533	2	17074.46907	21891.44792	0.487089406	38965.91699	27868.91846	0.620089406	44943.38753	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1998	3900	1.139204545	4442.897727	2.053159263	9121.976625	2	18243.95325	4544.467274	0.174073735	22788.42052	7862.611676	0.301173735	26106.56493	2.5	4.389027431	2.435271384
SX	SX_L-20-06	Kitsumkalum	1999																
SX	SX_L-20-06	Kitsumkalum	2000	5040	1	5040	2.053159263	10347.92269	2	20695.84537	17732.62586	0.445017557	38428.47123	19151.17996	0.480617557	39847.02533	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2001	3009	1	3009	2.053159263	6177.956223	2	12355.91245	6885.107945	0.330031096	19241.02039	8506.085159	0.407731096	20861.99761	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2002	4018	1	4018	2.053159263	8249.59392	2	16499.18784	11218.14571	0.392308611	27717.33355	12096.01855	0.423008611	28595.20639	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2003	10300	1	10300	2.053159263	21147.54041	2	42295.08082	13283.29725	0.226597007	55578.37808	16325.71664	0.278497007	58620.79746	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2004	5069	1	5069	2.053159263	10407.46431	2	20814.92861	5716.529661	0.198031422	26531.45827	8051.852231	0.278931422	28866.78084	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2005	3244	1	3244	2.053159263	6660.44865	2	13320.8973	1058.07203	0.065034151	14378.96933	2948.585988	0.181234151	16269.48329	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2006	3455	1	3455	2.053159263	7093.665255	2	14187.33051	6612.929731	0.303555111	20800.26024	7597.608997	0.348755111	21784.93951	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2007	4520	1	4520	2.053159263	9280.27987	2	18560.55974	5877.143191	0.207258514	24437.70293	9796.022914	0.345458514	28356.58265	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2008	5570	1	5570	2.053159263	11436.0971	2	22872.19419	9288.410054	0.283585774	32160.60425	9881.247346	0.301685774	32753.44154	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2009	7084	1	7084	2.053159263	14544.58022	2	29089.16044	2185.202734	0.066539119	31274.36318	3751.712367	0.114239119	32840.87281	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2010	11067	1	11067	2.053159263	22722.31357	2	45444.62713	5261.983996	0.099985415	50706.61113	7182.88831	0.136485415	52627.51544	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2011	6770	1	6770	2.053159263	13899.88821	2	27799.77643	7020.485947	0.189906545	34820.26237	9168.333111	0.248006545	36968.10954	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2012	10974	1	10974	2.053159263	22531.36976	2	45062.73951	11929.35493	0.203706292	56992.09445	13498.80431	0.230506292	58561.54382	2.5	5	2.435271384
SX	SX_L-20-06	Kitsumkalum	2013																
SX	SX_L-20-06	Kitsumkalum	2014	7000	1.021948556	7153.639889	2.053159263	14687.562	2	29375.12401	6124.951472	0.154797036	35500.07548	10192.50359	0.257597036	39567.6276	2.5	4.892614186	2.435271384
SX	SX_L-20-06	Kitsumkalum	2015	6043	1.021948556	6175.635121	2.053159263	12679.56246	2	25359.12491	1248.622912	0.041802609	26607.74782	4510.371972	0.151002609	29869.49688	2.5	4.892614186	2.435271384
SX	SX_L-20-06	Kitsumkalum	2016	5866	1.021948556	5994.750227	2.053159263	12308.17696	2	24616.35392	3442.319331	0.104108707	28058.67325	8448.30935	0.255508707	33064.66327	2.5	4.892614186	2.435271384
SX	SX_L-20-06	Kitsumkalum	2017	7115	1.021948556	7271.163973	2.053159263	14928.85767	2	29857.71533	389.521864	0.012210855	30247.2372	2041.923137	0.064010855	31899.63847	2.5	4.892614186	2.435271384
SX	SX_L-20-07	Lakelse	1954																
SX	SX_L-20-07	Lakelse	1955																
SX	SX_L-20-07	Lakelse	1956																
SX	SX_L-20-07	Lakelse	1957																
SX	SX_L-20-07	Lakelse	1958																
SX	SX_L-20-07	Lakelse	1959																
SX	SX_L-20-07	Lakelse	1960	4500	1.153049274	5188.721732	1.093931917	5676.108311	2	11352.21662	1743.068646	0.127977636	13095.28527	2267.886853	0.166510251	13620.10347	2	4.336328129	4.57066836
SX	SX_L-20-07	Lakelse	1961	5900	1.153049274	6802.990716	1.093931917	7442.008674	2	14884.01735	2678.991715	0.151672534	17563.00906	2778.981032	0.157333482	17662.99838	2	4.336328129	4.57066836
SX	SX_L-20-07	Lakelse	1962	7925	1	7925	1.093931917	8669.410441	2	17338.82088	3147.726241	0.150327994	20486.54712	3600.234862	0.17193874	20939.05574	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1963	7900	1.153049274	9109.089264	1.093931917	9964.723479	2	19929.44696	1754.69918	0.078755067	21684.14614	2351.013748	0.105519081	22280.46071	2	4.336328129	4.57066836
SX	SX_L-20-07	Lakelse	1964	20787	1.153049274	23968.43526	1.093931917	26219.83632	2	52439.67265	8998.737138	0.143067441	61438.40979	10458.89529	0.16628193	62898.56794	2	4.336328129	4.57066836
SX	SX_L-20-07	Lakelse	1965	40128	1	40128	1.093931917	43897.29996	2	87794.59992	10638.66005	0.104057606	98433.25997	14443.5784	0.141273824	102238.1783	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1966	18231	1	18231	1.093931917	19943.47278	2	39886.94555	9176.911271	0.184992669	49063.85682	9719.945905	0.195939427	49606.89146	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1967	13461	1	13461	1.093931917	14725.41753	2	29450.83507	6868.700991	0.183055517	36319.53606	8071.666774	0.215115368	37522.50184	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1968	11400	1	11400	1.093931917	12470.82385	2	24941.6477	5478.945932	0.177852403	30420.59364	5864.491755	0.19036763	30806.13946	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1969	6500	1	6500	1.093931917	7110.55746	2	14221.11492	2384.573172	0.141450381	16605.68809	2636.903865	0.156418373	16858.01878	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1970	5200	1	5200	1.093931917	5688.445968	2	11376.89194	2037.329363	0.150854087	13414.2213	2128.405853	0.157597847	13505.29779	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1971	3000	1	3000	1.093931917	3281.795751	2	6563.591501	1306.628338	0.165057256	7870.219839	1352.621152	0.170867208	7916.212653	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1972	2650	1	2650	1.093931917	2898.91958	2	5797.839159	1110.989896	0.158062438	6908.829055	1230.964817	0.175131476	7028.803976	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1973	1800	1	1800	1.093931917	1969.07745	2	3938.154901	895.0161911	0.18290704	4833.171092	955.1296387	0.195191927	4893.284539	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1974	2400	1	2400	1.093931917	2625.4366	2	5250.873201	1323.325593	0.198728119	6574.198794	1408.101871	0.211459249	6658.975071	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1975	2600	1	2600	1.093931917	2844.222984	2	5688.445968	829.4474115	0.126622518	6517.893379	862.1061926	0.131608172	6550.55216	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1976	3000	1	3000	1.093931917	3281.795751	2	6563.591501	1306.662314	0.163532115	7870.253815	1426.657463	0.178549814	7990.248964	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1977	2325	1	2325	1.093931917	2543.391707	2	5086.783413	993.8835281	0.160123628	6080.666941	1120.192666	0.180473173	6206.976079	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1978	5400	1	5400	1.093931917	5907.232351	2	11814.4647	2355.977662	0.161982038	14170.44236	2730.219944	0.187712557	14544.68465	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1979	5700	1	5700	1.093931917	6235.411926	2	12470.82385	2375.07391	0.157080903	14845.89776	2649.244019	0.175213765	15120.06787	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1980	13460	1	13460	1.093931917	14724.3236	2	29448.6472	4789.477851	0.132540729	34238.12505	6687.247615	0.18505831	36135.89482	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1981	7300	1	7300	1.093931917	7985.702993	2	15971.40599	3157.455256	0.162299541	19128.86124	3483.086846	0.179037659	19454.49283	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1982	13767	1	13767	1.093931917	15060.1607	2	30120.3214	5230.001763	0.145654587	35350.32316	5786.5584	0.161154587	35906.8798	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1983	8800	1	8800	1.093931917	9626.600868	2	19253.20174	1117.085741	0.053775102	20370.28748	1520.087553	0.073175102	20773.28929	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1984	4350	1	4350	1.093931917	4758.603838	2	9517.207677	1154.362281	0.105856864	10671.56996	1387.727902	0.127256864	10904.93558	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1985	16600	1	16600	1.093931917	18159.26982	2	36318.53964	8979.150471	0.19548984	45297.69011	9613.005798	0.20928984	45931.54544	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1986	4100	1	4100	1.093931917	4485.120859	2	8970.241718	1484.9635	0.136761673	10455.20522	1887.796727	0.173861673	10858.03844	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1987	2425	1	2425	1.093931917	2652.784898	2	5305.569797	443.6216999	0.076329095	5749.191497	506.3908752	0.087129095	5811.960672	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1988	4775	1	4775	1.093931917	5223.524903	2	10447.04981	4297.280883	0.284516516	14744.33069	4656.75135	0.308316516	15103.80116	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1989	3510	1	3510	1.093931917	3839.701028	2	7679.402056	1737.214229	0.179798023	9416.616285	1982.629839	0.205198023	9662.031896	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1990	1230	1	1230	1.093931917	1345.536258	2	2691.072515	749.2982458	0.2107392	3440.370761	864.498755	0.2431392	3555.57127	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1991	6150	1	6150	1.093931917	6727.681289	2	13455.36258	3372.600127	0.198312053	16827.9627	3551.168706	0.208812053	17006.53128	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1992	4750	1	4750	1.093931917	5196.176605	2	10392.35321	5810.965547	0.354037668	16203.31876	6021.0572	0.366837668	16413.41041	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1993	6250	1	6250	1.093931917	6837.07448	2	13674.14896	6288.453736	0.312208112	19962.6027	6467.716337	0.321108112	20141.8653	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1994	1425	1	1425	1.093931917	1558.852982	2	3117.705963	930.3658858	0.228312517	4048.071849	957.2606655	0.234912517	4074.966629	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1995	12550	1	12550	1.093931917	13728.84556	2	27457.69111	10257.45815	0.270013632	37715.14926	10530.97655	0.277213632	37988.66767	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1996	10825	1	10825	1.093931917	11841.813	2	23683.626	10031.6881	0.290251241	33715.3141	10878.45919	0.314751241	34562.08519	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1997	1575	1	1575	1.093931917	1722.942769	2	3445.885538	2493.025385	0.410207265	5938.910923	2631.591869	0.433007265	6077.477408	2	5	4.57066836
SX	SX_L-20-07	Lakelse	1998	1075	2.28654116	2458.031747	1.093931917	2688.919381	2	5377.838761	961.2419139	0.149650982	6339.080675	1045.38616	0.162750982	6423.224922	2	2.186708942	4.57066836
SX	SX_L-20-07	Lakelse	1999																
SX	SX_L-20-07	Lakelse	2000																
SX	SX_L-20-07	Lakelse	2001	500	9.448188904	4724.094452	1.093931917	5167.837699	2	10335.6754	1325.116732	0.112854548	11660.79213	1406.135225	0.119754548	11741.81062	2	0.529201951	4.57066836
SX	SX_L-20-07	Lakelse	2002																
SX	SX_L-20-07	Lakelse	2003																
SX	SX_L-20-07	Lakelse	2004	2000	1.350581681	2701.163362	1.093931917	2954.888815	2	5909.777629	854.7266958	0.125331195	6764.504325	909.9666242	0.133431195	6819.744253	2	3.702108558	4.57066836
SX	SX_L-20-07	Lakelse	2005	2865	1	2865	1.093931917	3134.114942	2	6268.229884	497.2100887	0.070677878	6765.439972	766.6458284	0.108977878	7034.875712	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2006	1450	1.118368565	1621.63442	1.093931917	1773.957649	2	3547.915298	760.9259566	0.175536845	4308.841255	786.9350587	0.181536845	4334.850357	2	4.470798049	4.57066836
SX	SX_L-20-07	Lakelse	2007	3010	1	3010	1.093931917	3292.73507	2	6585.470139	514.4884728	0.070731708	7099.958612	688.3323524	0.094631708	7273.802492	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2008	2505	1	2505	1.093931917	2740.299452	2	5480.598903	359.8169905	0.061269266	5840.415894	392.1169275	0.066769266	5872.715831	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2009	3442	1	3442	1.093931917	3765.313658	2	7530.627316	541.8371674	0.066786046	8072.464483	582.4023156	0.071786046	8113.029631	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2010	5823	1.258637746	7329.047596	1.093931917	8017.479085	2	16034.95817	1346.18803	0.07670752	17381.1462	1514.664407	0.08630752	17549.62258	2	3.972548905	4.57066836
SX	SX_L-20-07	Lakelse	2011	15899	1	15899	1.093931917	17392.42355	2	34784.84709	2884.570542	0.075503863	37669.41763	3419.430427	0.089503863	38204.27752	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2012	12617	1	12617	1.093931917	13802.13899	2	27604.27799	2069.41667	0.068344315	29673.69466	2675.002275	0.088344315	30279.28026	2	5	4.57066836
SX	SX_L-20-07	Lakelse	2013	9032	1.381264901	12475.58459	1.093931917	13647.44016	2	27294.88032	797.1424295	0.028248421	28092.02275	924.1279668	0.032748421	28219.00829	2	3.61987045	4.57066836
SX	SX_L-20-07	Lakelse	2014	8850	1.258637746	11138.94405	1.093931917	12185.24642	2	24370.49284	1799.176915	0.068049208	26169.66976	2068.858297	0.078249208	26439.35114	2	3.972548905	4.57066836
SX	SX_L-20-07	Lakelse	2015	440	4.86641167	2141.221135	1.093931917	2342.35014	2	4684.700281	208.5373497	0.042178498	4893.23763	259.4622235	0.052478498	4944.162504	2	1.027451095	4.57066836
SX	SX_L-20-07	Lakelse	2016	6768	1.075888542	7281.61365	1.093931917	7965.589577	2	15931.17915	1221.4563	0.069630114	17152.63546	1610.890241	0.091830114	17542.0694	2	4.647321546	4.57066836
