Stock,Region,Catch.Year,CWTs,Ages,SEAK.Troll,SEAK.Net,SEAK.Sport,NBC.Troll,NBC.Sport,WCVI.Troll,WCVI.Sport,ISBM.NCBC.Troll,ISBM.NCBC.Net,ISBM.NCBC.Sport,ISBM.SBC.Troll,ISBM.SBC.Net,ISBM.SBC.Sport,ISBM.NF.Troll,ISBM.NF.Sport,ISBM.SF.Troll,ISBM.SF.Sport,ISBM.WAC.Net,ISBM.PS.Net,ISBM.PS.Sport,Term.SEAK.Troll,Term.SEAK.Net,Term.SEAK.Sport,Term.CAN.Net,Term.CAN.Sport,Term.SUS.Troll,Term.SUS.Net,Term.SUS.Sport,Stray,Escapement
Lower Shuswap Summer,Fraser,2007,522,"2,3,4,5",7.6,0.3,10.4,3.4,10.7,0.0,1.0,0.0,0.0,0.0,0.0,0.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.9,0.0,0.0,0.0,0.0,52.3
Lower Shuswap Summer,Fraser,2008,"1,801","2,3,4,5",8.8,0.0,0.6,8.0,8.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0,0.0,0.0,0.0,0.0,59.1
Lower Shuswap Summer,Fraser,2009,"1,745","2,3,4,5",8.8,0.0,3.1,6.3,3.9,0.7,2.3,0.0,0.0,0.7,0.0,0.0,9.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.7,6.0,0.0,0.0,0.0,0.2,48.8
Lower Shuswap Summer,Fraser,2010,"2,057","2,3,4,5",9.7,0.0,2.0,10.4,3.2,0.0,0.6,0.0,0.0,0.4,0.0,0.0,9.8,0.2,0.1,0.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,9.3,1.9,0.0,0.3,0.0,1.2,49.6
Lower Shuswap Summer,Fraser,2011,"1,896","2,3,4,5",8.1,0.1,2.7,7.5,4.9,1.3,0.7,0.0,0.0,0.0,0.0,1.2,8.5,0.5,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,9.1,2.8,0.0,0.0,0.0,0.1,51.8
Lower Shuswap Summer,Fraser,2012,"2,088","2,3,4,5",6.4,0.0,6.8,7.0,5.3,1.0,1.3,0.0,0.0,1.3,0.0,0.4,10.4,0.2,0.3,0.2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,4.2,4.6,0.0,0.0,0.0,0.0,49.1
Lower Shuswap Summer,Fraser,2013,"8,363","2,3,4,5",7.3,0.1,1.1,7.4,3.8,0.2,1.0,0.0,0.0,0.3,0.0,1.6,10.8,0.6,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,2.4,2.0,0.0,0.0,0.0,0.9,59.6
Lower Shuswap Summer,Fraser,2014,"4,765","2,3,4,5",10.7,0.2,2.5,7.0,2.9,3.2,1.6,0.0,0.0,0.2,0.0,3.0,5.5,1.9,0.4,0.1,0.0,0.0,0.5,0.8,0.0,0.0,0.0,7.9,1.7,0.0,0.0,0.0,0.9,49.1
Lower Shuswap Summer,Fraser,2015,"5,044","2,3,4,5",6.7,0.1,0.5,3.7,1.7,0.6,1.2,0.0,0.0,0.7,0.0,0.5,8.3,2.3,0.5,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,2.9,3.0,0.0,0.1,0.0,1.4,64.1
Lower Shuswap Summer,Fraser,2016,"2,193","2,3,4,5",9.7,0.5,2.5,8.8,3.1,1.8,1.0,0.0,0.0,0.6,0.0,0.4,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,1.9,0.0,0.3,0.0,0.0,60.1
Lower Shuswap Summer,Fraser,2017,"3,110","2,3,4,5",12.1,0.0,2.8,7.4,3.8,1.6,1.9,0.0,0.0,0.0,0.0,0.2,11.3,0.3,0.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.5,1.7,0.0,0.1,0.0,0.5,52.9
Lower Shuswap Summer,Fraser,2018,"5,165","2,3,4,5",4.4,0.0,1.0,3.3,2.8,0.9,1.9,0.0,0.0,0.1,0.0,1.4,10.5,0.2,0.2,0.0,0.0,0.0,0.5,0.7,0.0,0.0,0.0,4.8,2.5,0.0,0.0,0.0,0.2,64.5
Lower Shuswap Summer,Fraser,2019,"7,076","2,3,4,5",1.8,1.2,0.5,0.2,1.4,0.4,0.3,0.0,0.0,1.2,0.0,0.5,5.5,0.3,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,3.3,2.7,0.0,0.0,0.0,0.9,79.0
Lower Shuswap Summer,Fraser,2020,"6,954","2,3,4,5",4.7,0.1,1.3,0.2,0.4,0.3,0.8,0.0,0.0,0.0,0.0,0.9,3.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.0,5.3,0.0,0.0,0.0,1.1,71.9
Lower Shuswap Summer,Fraser,2021,"5,571","2,3,4,5",4.2,0.3,2.5,0.2,1.2,1.1,0.5,0.0,0.0,1.1,0.0,0.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.8,3.3,0.0,0.0,0.0,3.0,72.2
Lower Shuswap Summer,Fraser,2022,"3,249","2,3,4,5",6.0,0.0,1.9,0.0,2.9,0.0,0.5,0.0,0.0,1.0,0.0,0.9,6.3,0.6,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,6.2,5.1,0.0,0.0,0.0,0.6,67.4
Lower Shuswap Summer,Fraser,2023,"1,266","2,3,4,5",2.6,0.0,0.5,0.3,3.5,0.0,0.9,0.0,0.0,0.3,0.0,1.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.5,0.0,0.0,0.0,1.1,80.2
Stikine,Transboundary,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stikine,Transboundary,2001,11,3,12.5,0.0,0.9,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,18.2,0.0,0.0,0.0,0.0,0.0,45.4
Stikine,Transboundary,2002,26,"3,4",7.2,0.0,0.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,7.8,0.0,0.0,0.0,0.0,0.0,78.3
Stikine,Transboundary,2003,173,"3,4,5",6.5,0.3,1.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.7,4.6,0.0,0.0,0.0,0.0,0.0,72.3
Stikine,Transboundary,2004,247,"3,4,5,6",8.9,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.2,3.4,10.1,0.0,0.0,0.0,0.0,0.0,67.3
Stikine,Transboundary,2005,448,"3,4,5,6",9.0,2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,19.2,7.5,19.4,0.0,0.0,0.0,0.0,0.0,36.2
Stikine,Transboundary,2006,468,"3,4,5,6",9.1,2.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.2,6.8,21.8,0.0,0.0,0.0,0.0,0.0,29.5
Stikine,Transboundary,2007,363,"3,4,5,6",9.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.9,8.4,28.1,0.0,0.0,0.0,0.0,0.0,36.4
Stikine,Transboundary,2008,405,"3,4,5,6",4.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,16.9,8.8,20.7,0.0,0.0,0.0,0.0,0.0,46.1
Stikine,Transboundary,2009,231,"3,4,5,6",12.6,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.8,11.3,0.0,0.0,0.0,0.0,0.0,55.9
Stikine,Transboundary,2010,253,"3,4,5,6",13.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.7,3.9,15.0,0.0,0.0,0.0,0.0,0.0,60.4
Stikine,Transboundary,2011,399,"3,4,5,6",4.6,5.5,4.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.1,0.6,12.0,0.0,0.0,0.0,0.0,0.0,63.9
Stikine,Transboundary,2012,634,"3,4,5,6",9.1,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.7,15.6,0.0,0.0,0.0,0.0,0.2,67.2
Stikine,Transboundary,2013,492,"3,4,5,6",4.1,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.1,11.8,0.0,0.0,0.0,0.0,0.0,74.9
Stikine,Transboundary,2014,571,"3,4,5,6",3.8,3.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.6,1.3,9.3,0.0,0.0,0.0,0.0,0.0,76.9
Stikine,Transboundary,2015,783,"3,4,5,6",3.8,1.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.9,0.0,17.0,0.0,0.0,0.0,0.0,0.0,74.2
Stikine,Transboundary,2016,626,"3,4,5,6",3.4,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,3.5,14.4,0.0,0.0,0.0,0.0,0.0,76.1
Stikine,Transboundary,2017,325,"3,4,5,6",6.3,0.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,74.4
Stikine,Transboundary,2018,191,"3,4,5,6",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,6.8,0.0,0.0,0.0,0.0,0.0,91.9
Stikine,Transboundary,2019,374,"3,4,5,6",4.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,91.4
Stikine,Transboundary,2020,340,"3,4,5,6",1.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,84.2
Stikine,Transboundary,2021,325,"3,4,5,6",4.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,85.4
Stikine,Transboundary,2022,445,"3,4,5,6",6.9,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3
Stikine,Transboundary,2023,,,2.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.1,0.5,0.0,0.0,0.0,0.0,0.0,92.2
Taku,Transboundary,1979,217,"3,4",2.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.1,0.5,0.0,0.0,0.0,0.0,0.0,92.2
Taku,Transboundary,1980,306,"3,4,5",3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2,1.0,0.0,0.0,0.0,0.0,0.0,88.0
Taku,Transboundary,1981,452,"3,4,5,6",5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,93.5
Taku,Transboundary,1982,261,"3,4,5,6",7.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.9,0.0,0.0,0.0,0.0,0.0,88.3
Taku,Transboundary,1983,157,"3,4,5,6",2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,91.3
Taku,Transboundary,1984,287,"3,4,5,6",8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,86.6
Taku,Transboundary,1985,306,"4,5,6",3.5,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.6,0.0,0.0,0.0,0.0,0.0,85.2
Taku,Transboundary,1986,169,"5,6",3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,94.9
Taku,Transboundary,1987,52,6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,92.3
Taku,Transboundary,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku,Transboundary,1994,66,3,0.8,3.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,1.5,0.0,0.0,0.0,0.0,0.0,93.4
Taku,Transboundary,1995,177,"3,4",0.4,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,1.1,0.0,0.0,0.0,0.0,0.0,91.6
Taku,Transboundary,1996,383,"3,4,5",1.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,3.1,0.0,0.0,0.0,0.0,0.0,93.4
Taku,Transboundary,1997,658,"3,4,5,6",0.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,8.0,2.4,0.0,0.0,0.0,0.0,0.0,85.6
Taku,Transboundary,1998,407,"3,4,5,6",1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,94.7
Taku,Transboundary,1999,649,"3,4,5,6",1.7,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.7,4.3,0.0,0.0,0.0,0.0,0.0,86.2
Taku,Transboundary,2000,"1,173","3,4,5,6",1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.3,5.5,0.0,0.0,0.0,0.0,0.0,89.6
Taku,Transboundary,2001,"1,098","3,4,5,6",3.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.4,5.1,0.0,0.0,0.0,0.0,0.1,81.6
Taku,Transboundary,2002,978,"3,4,5,6",3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.9,4.8,0.0,0.0,0.0,0.0,0.0,82.8
Taku,Transboundary,2003,999,"3,4,5,6",2.1,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.1,7.0,0.0,0.0,0.0,0.0,0.0,85.6
Taku,Transboundary,2004,"2,297","3,4,5,6",3.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.0,3.7,0.0,0.0,0.0,0.0,0.0,83.9
Taku,Transboundary,2005,"1,466","3,4,5,6",2.8,0.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,5.9,10.5,0.0,0.0,0.0,0.0,0.0,53.1
Taku,Transboundary,2006,"1,051","3,4,5,6",3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,7.7,11.2,0.0,0.0,0.0,0.0,0.0,63.3
Taku,Transboundary,2007,390,"3,4,5,6",6.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.4,9.2,0.0,0.0,0.0,0.0,0.0,70.3
Taku,Transboundary,2008,510,"3,4,5,6",5.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.9,6.3,0.0,0.0,0.0,0.0,0.4,80.8
Taku,Transboundary,2009,368,"3,4,5,6",8.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,9.9,14.4,0.0,0.0,0.0,0.0,0.0,54.4
Taku,Transboundary,2010,242,"3,4,5,6",4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,9.4,12.4,0.0,0.0,0.0,0.0,0.0,72.3
Taku,Transboundary,2011,352,"3,4,5,6",6.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.3,7.4,0.0,0.0,0.0,0.0,0.0,73.9
Taku,Transboundary,2012,281,"3,4,5,6",9.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.9,10.3,0.0,0.0,0.0,0.0,0.0,74.7
Taku,Transboundary,2013,353,"3,4,5,6",3.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,2.7,3.7,0.0,0.0,0.0,0.0,0.0,87.5
Taku,Transboundary,2014,364,"3,4,5,6",3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,9.6,0.0,0.0,0.0,0.0,0.0,86.5
Taku,Transboundary,2015,434,"3,4,5,6",7.0,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3,6.5,0.0,0.0,0.0,0.0,0.0,77.9
Taku,Transboundary,2016,279,"3,4,5,6",2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,9.0,0.0,0.0,0.0,0.0,0.0,79.5
Taku,Transboundary,2017,196,"3,4,5,6",4.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,87.4
Taku,Transboundary,2018,145,"3,4,5,6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,95.9
Taku,Transboundary,2019,553,"3,4,5,6",0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,96.1
Taku,Transboundary,2020,620,"3,4,5,6",0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,95.3
Taku,Transboundary,2021,658,"3,4,5,6",2.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,91.5
Taku,Transboundary,2022,989,"3,4,5,6",3.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,0.4,0.0,0.0,0.0,0.0,0.0,92.8
Taku,Transboundary,2023,"1,040","4,5,6",1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,96.5
Taku and Stikine,Transboundary,1979,217,"3,4",2.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.1,0.5,0.0,0.0,0.0,0.0,0.0,92.2
Taku and Stikine,Transboundary,1980,306,"3,4,5",3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2,1.0,0.0,0.0,0.0,0.0,0.0,88.0
Taku and Stikine,Transboundary,1981,452,"3,4,5,6",5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,93.5
Taku and Stikine,Transboundary,1982,261,"3,4,5,6",7.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.9,0.0,0.0,0.0,0.0,0.0,88.3
Taku and Stikine,Transboundary,1983,157,"3,4,5,6",2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,91.3
