region,species_name,species_qualified,cuid,cu_name_pse,year,spawners,us_catch,cdn_catch,combined_catch,run_size_adjustment,in_season_run_size,run_size,exploitation_rate 
West Vancouver Island,Sockeye,SEL,959,Maggie,1975,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1976,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1977,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1978,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1979,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1980,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1981,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1982,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1983,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1984,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1985,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1986,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1987,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1988,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1989,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1990,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1991,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1992,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1993,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1994,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1995,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1996,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1997,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1998,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,1999,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2000,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2001,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2002,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2003,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2004,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2005,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2006,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2007,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2008,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2009,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2010,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2011,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2012,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2013,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2014,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2015,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2016,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2017,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2018,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2019,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2020,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,959,Maggie,2021,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1950,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1951,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1952,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1953,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1954,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1955,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1956,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1957,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1958,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1959,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1960,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1961,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1962,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1963,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1964,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1965,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1966,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1967,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1968,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1969,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1970,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1971,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1972,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1973,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1974,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1975,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1976,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1977,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1978,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1979,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1980,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1981,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1982,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1983,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1984,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1985,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1986,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1987,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1988,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1989,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1990,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1991,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1992,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1993,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1994,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1995,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1996,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1997,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1998,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,1999,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2000,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2001,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2002,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2003,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2004,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2005,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2006,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2007,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2008,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2009,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2010,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2011,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2012,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2013,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2014,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2015,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2016,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2017,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2018,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2019,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2020,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2021,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2022,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,960,Megin,2023,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1950,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1951,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1952,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1953,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1954,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1955,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1956,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1957,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1958,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1959,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1960,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1961,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1962,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1963,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1964,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1965,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1966,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1967,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1968,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1969,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1970,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1971,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1972,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1973,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1974,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1975,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1976,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1977,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1978,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1979,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1980,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1981,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1982,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1983,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1984,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1985,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1986,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1987,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1988,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1989,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1990,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1991,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1992,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1993,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1994,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1995,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1996,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1997,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1998,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,1999,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2000,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2001,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2002,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2003,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2004,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2005,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2006,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2007,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2008,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2009,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2010,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2011,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2012,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2013,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2014,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2015,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2016,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2017,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2018,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2019,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2020,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2021,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2022,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,961,Muchalat,2023,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1950,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1951,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1952,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1953,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1954,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1955,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1956,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1957,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1958,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1959,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1960,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1961,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1962,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1963,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1964,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1965,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1966,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1967,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1968,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1969,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1970,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1971,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1972,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1973,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1974,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1975,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1976,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1977,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1978,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1979,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1980,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1981,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1982,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1983,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1984,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1985,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1986,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1987,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1988,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1989,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1990,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1991,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1992,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1993,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1994,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1995,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1996,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1997,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1998,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,1999,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2000,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2001,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2002,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2003,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2004,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2005,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2006,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2007,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2008,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2009,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2010,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2011,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2012,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2013,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2014,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2015,NA,NA,NA,NA,NA,NA,NA,NA
West Vancouver Island,Sockeye,SEL,962,Muriel,2016,NA,NA,NA,NA,NA,NA,NA,NA
