CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-20-07,SX,Lakelse,1992,4750,1.00,4750,1.09,5194,2.00,10389,6847,0.391,17236,7106,0.406,17495,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1993,6250,1.00,6250,1.09,6835,2.00,13669,8215,0.371,21885,8463,0.382,22133,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1994,1425,1.00,1425,1.09,1558,2.00,3117,1223,0.280,4340,1259,0.288,4376,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1995,12550,1.00,12550,1.09,13724,2.00,27448,13911,0.333,41359,14266,0.342,41714,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1996,10825,1.00,10825,1.09,11838,2.00,23675,14545,0.371,38220,15533,0.396,39208,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1997,1575,1.00,1575,1.09,1722,2.00,3445,3333,0.478,6778,3535,0.506,6980,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1998,1075,2.26,2432,1.09,2659,2.00,5318,1598,0.227,6917,1728,0.245,7046,2.00,2.21,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,1999,2533,1.79,4541,1.09,4965,2.00,9931,1668,0.138,11599,2136,0.177,12067,2.00,2.79,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2000,,,,,,,,,,,,,,,,,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2001,500,10.02,5011,1.09,5480,2.00,10960,1915,0.147,12875,2040,0.157,13000,2.00,0.50,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2002,,,,,,,,,,,,,,,,,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2003,961,1.32,1273,1.09,1392,2.00,2783,453,0.137,3236,533,0.161,3317,2.00,3.78,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2004,1785,1.32,2363,1.09,2584,2.00,5168,881,0.144,6049,943,0.154,6111,2.00,3.78,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2005,3786,1.00,3786,1.09,4140,2.00,8280,733,0.078,9014,1161,0.123,9441,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2006,1041,1.11,1157,1.09,1265,2.00,2530,647,0.202,3177,669,0.209,3199,2.00,4.50,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2007,2800,1.00,2800,1.09,3062,2.00,6125,854,0.119,6979,1068,0.148,7193,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2008,3389,1.00,3389,1.09,3706,2.00,7413,679,0.083,8092,728,0.089,8141,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2009,4712,1.00,4712,1.09,5152,2.00,10305,837,0.074,11142,942,0.084,11247,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2010,7814,1.21,9487,1.09,10375,2.00,20750,1851,0.081,22601,2114,0.092,22863,2.00,4.12,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2011,10887,1.00,10887,1.09,11905,2.00,23810,3089,0.113,26900,3557,0.130,27368,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2012,12617,1.00,12617,1.09,13797,2.00,27594,2869,0.092,30464,3523,0.113,31117,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2013,9032,1.34,12099,1.09,13231,2.00,26462,1648,0.058,28110,1863,0.066,28325,2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2014,7723,1.21,9377,1.09,10254,2.00,20508,1428,0.064,21936,1652,0.075,22160,2.00,4.12,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2015,12038,1.08,13044,1.09,14264,2.00,28528,1350,0.045,29879,1723,0.057,30251,2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2016,12542,1.08,13590,1.09,14861,2.00,29723,3087,0.091,32809,4220,0.124,33943,2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2017,5726,1.00,5726,1.09,6262,2.00,12523,43,0.003,12566,151,0.012,12674,2.00,5.00,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2018,4624,1.08,5010,1.09,5479,2.00,10958,395,0.035,11353,429,0.038,11388,2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2019,6860,1.08,7433,1.09,8129,2.00,16257,1099,0.063,17357,1308,0.074,17566,2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2020,422,1.34,565,1.09,618,2.00,1236,53,0.041,1289,62,0.048,1298,2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2021,3686,1.34,4938,1.09,5400,2.00,10799,505,0.044,11304,667,0.058,11467,2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2022,6472,1.34,8670,1.09,9481,2.00,18962,977,0.049,19939,1080,0.054,20041,2.00,3.73,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-07,SX,Lakelse,2023,8126,1.08,8805,1.09,9629,2.00,19257,1249,0.061,20507,1332,0.065,20589,2.00,4.61,4.57,Lakelse,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-20-08,SX,Mcdonell,1960,750,1.00,750,1.00,750,2.00,1500,538,0.245,2038,700,0.318,2200,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1961,750,1.00,750,1.00,750,2.00,1500,622,0.290,2122,645,0.301,2145,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1962,500,1.00,500,1.00,500,2.00,1000,428,0.287,1428,489,0.329,1489,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1963,800,1.00,800,1.00,800,2.00,1600,302,0.151,1902,404,0.202,2004,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1964,500,1.00,500,1.00,500,2.00,1000,401,0.273,1401,466,0.318,1466,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1965,3000,1.00,3000,1.00,3000,2.00,6000,1634,0.199,7634,2219,0.270,8219,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1966,4000,1.00,4000,1.00,4000,2.00,8000,4521,0.354,12521,4789,0.374,12789,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1967,200,1.00,200,1.00,200,2.00,400,238,0.350,638,279,0.411,679,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1968,2500,1.00,2500,1.00,2500,2.00,5000,2671,0.340,7671,2859,0.364,7859,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1969,972,1.00,972,1.00,972,2.00,1944,750,0.270,2694,829,0.299,2773,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1970,1500,1.00,1500,1.00,1500,2.00,3000,1238,0.288,4238,1293,0.301,4293,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1971,1300,1.00,1300,1.00,1300,2.00,2600,1218,0.315,3818,1261,0.327,3861,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1972,600,1.00,600,1.00,600,2.00,1200,545,0.302,1745,604,0.335,1804,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1973,2000,1.00,2000,1.00,2000,2.00,4000,2230,0.350,6230,2380,0.373,6380,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1974,1800,1.00,1800,1.00,1800,2.00,3600,2294,0.380,5894,2441,0.404,6041,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1975,100,1.00,100,1.00,100,2.00,200,65,0.242,265,67,0.252,267,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1976,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1977,600,1.00,600,1.00,600,2.00,1200,561,0.306,1761,632,0.345,1832,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1978,4000,1.00,4000,1.00,4000,2.00,8000,3862,0.310,11862,4475,0.359,12475,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1979,1100,1.00,1100,1.00,1100,2.00,2200,993,0.300,3193,1107,0.335,3307,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1980,140,1.00,140,1.00,140,2.00,280,110,0.253,390,153,0.354,433,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1981,1500,1.00,1500,1.00,1500,2.00,3000,1414,0.310,4414,1560,0.342,4560,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1982,1000,1.00,1000,1.00,1000,2.00,2000,1136,0.349,3136,1258,0.386,3258,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1983,5000,1.00,5000,1.00,5000,2.00,10000,1531,0.126,11531,2143,0.176,12143,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1984,500,1.00,500,1.00,500,2.00,1000,258,0.201,1258,281,0.219,1281,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1985,600,1.00,600,1.00,600,2.00,1200,860,0.408,2060,907,0.431,2107,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1986,3000,1.00,3000,1.00,3000,2.00,6000,2580,0.291,8580,2863,0.323,8863,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1987,3000,1.00,3000,1.00,3000,2.00,6000,1424,0.189,7424,1545,0.205,7545,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1988,2000,1.00,2000,1.00,2000,2.00,4000,3318,0.437,7318,3600,0.474,7600,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1989,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1990,1500,1.00,1500,1.00,1500,2.00,3000,1260,0.279,4260,1510,0.335,4510,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1991,600,1.00,600,1.00,600,2.00,1200,736,0.374,1936,770,0.391,1970,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1992,5000,1.00,5000,1.00,5000,2.00,10000,8498,0.450,18498,8868,0.470,18868,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1993,7500,1.00,7500,1.00,7500,2.00,15000,15033,0.492,30033,15564,0.509,30564,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1994,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1995,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1996,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1997,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1998,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,1999,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2000,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2001,,,,,,,,,,,,,,,,,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2002,3536,1.00,3536,1.00,3536,2.00,7072,3520,0.324,10592,3808,0.350,10880,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2003,4553,1.00,4553,1.00,4553,2.00,9106,2618,0.219,11724,2835,0.237,11941,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2004,3000,1.00,3000,1.00,3000,2.00,6000,1549,0.202,7550,1674,0.218,7674,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2005,2943,1.00,2943,1.00,2943,2.00,5887,588,0.085,6474,1058,0.152,6944,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2006,2739,1.00,2739,1.00,2739,2.00,5479,2961,0.346,8440,3077,0.360,8556,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2007,1950,1.00,1950,1.00,1950,2.00,3901,821,0.169,4721,969,0.199,4870,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2008,163,1.00,163,1.00,163,2.00,327,38,0.103,365,40,0.109,367,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2009,1868,1.00,1868,1.00,1868,2.00,3736,323,0.079,4059,373,0.091,4110,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2010,1918,1.00,1918,1.00,1918,2.00,3836,382,0.089,4218,439,0.103,4276,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2011,1859,1.00,1859,1.00,1859,2.00,3719,687,0.153,4406,779,0.173,4498,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2012,1970,1.00,1970,1.00,1970,2.00,3940,581,0.126,4521,652,0.142,4592,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2013,1660,1.00,1660,1.00,1660,2.00,3320,218,0.061,3538,261,0.073,3581,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2014,2110,1.00,2110,1.00,2110,2.00,4220,546,0.113,4766,616,0.127,4836,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2015,7284,1.00,7284,1.00,7284,2.00,14568,791,0.051,15359,1068,0.068,15636,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2016,4462,1.00,4462,1.00,4462,2.00,8924,1289,0.118,10213,1954,0.180,10879,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2017,3549,1.00,3549,1.00,3549,2.00,7097,47,0.007,7145,113,0.016,7210,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2018,1709,1.00,1709,1.00,1709,2.00,3417,128,0.036,3546,139,0.039,3556,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2019,2084,1.00,2084,1.00,2084,2.00,4168,280,0.062,4448,356,0.079,4523,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2020,129,1.00,129,1.00,129,2.00,258,11,0.042,269,14,0.051,272,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2021,2724,1.00,2724,1.00,2724,2.00,5448,265,0.045,5713,421,0.072,5869,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2022,2365,1.00,2365,1.00,2365,2.00,4730,461,0.088,5191,500,0.096,5230,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-20-08,SX,Mcdonell,2023,2907,1.00,2907,1.00,2907,2.00,5814,632,0.097,6446,672,0.104,6486,3.00,5.00,5.00,Zymoetz,[LOOKUP CU],Sockeye Model,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-EW,SX,Babine-Early-Wild,1960,42485,1.00,42485,1.00,42485,1.00,42485,32750,0.385,75235,42611,0.501,85096,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1961,133007,1.00,133007,1.00,133007,1.00,133007,115150,0.456,248157,119448,0.473,252455,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1962,21587,1.00,21587,1.00,21587,1.00,21587,20208,0.452,41794,23113,0.517,44699,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1963,77002,1.00,77002,1.00,77002,1.00,77002,26714,0.237,103716,35792,0.317,112794,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1964,68409,1.00,68409,1.00,68409,1.00,68409,58871,0.430,127280,68424,0.500,136833,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1965,29888,1.00,29888,1.00,29888,1.00,29888,16262,0.313,46150,22078,0.425,51966,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1966,31977,1.00,31977,1.00,31977,1.00,31977,43309,0.556,75286,45872,0.589,77849,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1967,95242,1.00,95242,1.00,95242,1.00,95242,148491,0.550,243733,174497,0.647,269739,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1968,62457,1.00,62457,1.00,62457,1.00,62457,78139,0.535,140596,83637,0.572,146095,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1969,89905,1.00,89905,1.00,89905,1.00,89905,72212,0.425,162117,79853,0.470,169758,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1970,82164,1.00,82164,1.00,82164,1.00,82164,70856,0.454,153019,74023,0.474,156187,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1971,34049,1.00,34049,1.00,34049,1.00,34049,34765,0.496,68814,35988,0.514,70037,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1972,52692,1.00,52692,1.00,52692,1.00,52692,52915,0.475,105608,58630,0.527,111322,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1973,140253,1.00,140253,1.00,140253,1.00,140253,186793,0.550,327046,199339,0.587,339592,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1974,109851,1.00,109851,1.00,109851,1.00,109851,180316,0.598,290167,191868,0.636,301719,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1975,60353,1.00,60353,1.00,60353,1.00,60353,38035,0.381,98388,39533,0.396,99886,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1976,13336,1.00,13336,1.00,13336,1.00,13336,14163,0.492,27499,15464,0.537,28800,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1977,54679,1.00,54679,1.00,54679,1.00,54679,57581,0.482,112260,64899,0.543,119578,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1978,32032,1.00,32032,1.00,32032,1.00,32032,35829,0.487,67860,41520,0.565,73552,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1979,42455,1.00,42455,1.00,42455,1.00,42455,42392,0.472,84847,47286,0.527,89741,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1980,31679,1.00,31679,1.00,31679,1.00,31679,28473,0.399,60152,39755,0.557,71434,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1981,46466,1.00,46466,1.00,46466,1.00,46466,49133,0.488,95599,54200,0.538,100667,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1982,93630,1.00,93630,1.00,93630,1.00,93630,128249,0.542,221879,142990,0.604,236620,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1983,26965,1.00,26965,1.00,26965,1.00,26965,19615,0.360,46580,27572,0.506,54537,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1984,26503,1.00,26503,1.00,26503,1.00,26503,19312,0.391,45815,22925,0.464,49428,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1985,75649,1.00,75649,1.00,75649,1.00,75649,61049,0.419,136699,69992,0.481,145641,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1986,26865,1.00,26865,1.00,26865,1.00,26865,23385,0.412,50249,29888,0.527,56753,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1987,38206,1.00,38206,1.00,38206,1.00,38206,19559,0.327,57765,21567,0.361,59773,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1988,42435,1.00,42435,1.00,42435,1.00,42435,47918,0.481,90353,57193,0.574,99628,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1989,18412,1.00,18412,1.00,18412,1.00,18412,15451,0.404,33863,19808,0.518,38221,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1990,21328,1.00,21328,1.00,21328,1.00,21328,17911,0.397,39239,23842,0.528,45170,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1991,58719,1.00,58719,1.00,58719,1.00,58719,60193,0.452,118913,74472,0.559,133191,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1992,52358,1.00,52358,1.00,52358,1.00,52358,66210,0.504,118568,78888,0.601,131246,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1993,16646,1.00,16646,1.00,16646,1.00,16646,22820,0.539,39466,25722,0.607,42368,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1994,25124,1.00,25124,1.00,25124,1.00,25124,22519,0.397,47643,31553,0.557,56678,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-EW,SX,Babine-Early-Wild,1995,79679,1.00,79679,1.00,79679,1.00,79679,111090,0.517,190769,135321,0.629,215000,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
