FISHERY,YEAR,SPECIES,HARVEST
Northern Purse Seine Traditional,2005,SOCKEYE,160958
Northern Purse Seine Traditional,2005,COHO,131476
Northern Purse Seine Traditional,2005,PINK,28079669
Northern Purse Seine Traditional,2005,CHUM,1174560
Northern Purse Seine Traditional,2005,TOTAL,29549739
Northern Purse Seine Hatchery Terminal,2005,CHINOOK,1646
Northern Purse Seine Hatchery Terminal,2005,JACKS,50
Northern Purse Seine Hatchery Terminal,2005,SOCKEYE,2100
Northern Purse Seine Hatchery Terminal,2005,COHO,1723
Northern Purse Seine Hatchery Terminal,2005,PINK,544978
Northern Purse Seine Hatchery Terminal,2005,CHUM,660687
Northern Purse Seine Hatchery Terminal,2005,TOTAL,1211184
Total Drift Gillnet,2005,CHINOOK,55754
Total Drift Gillnet,2005,JACKS,0
Total Drift Gillnet,2005,SOCKEYE,462209
Total Drift Gillnet,2005,COHO,272873
Total Drift Gillnet,2005,PINK,1530243
Total Drift Gillnet,2005,CHUM,1511570
Total Drift Gillnet,2005,TOTAL,3832649
Tree Point,2005,CHINOOK,1457
Tree Point,2005,JACKS,0
Tree Point,2005,SOCKEYE,79725
Tree Point,2005,COHO,51180
Tree Point,2005,PINK,556424
Tree Point,2005,CHUM,234183
Tree Point,2005,TOTAL,922969
Prince of Wales,2005,CHINOOK,1572
Prince of Wales,2005,JACKS,0
Prince of Wales,2005,SOCKEYE,110192
Prince of Wales,2005,COHO,114440
Prince of Wales,2005,PINK,461187
Prince of Wales,2005,CHUM,198564
Prince of Wales,2005,TOTAL,885955
Stikine,2005,CHINOOK,26970
Stikine,2005,JACKS,0
Stikine,2005,SOCKEYE,99465
Stikine,2005,COHO,42203
Stikine,2005,PINK,106395
Stikine,2005,CHUM,150121
Stikine,2005,TOTAL,425154
Taku-Snettisham,2005,CHINOOK,23295
Taku-Snettisham,2005,JACKS,0
Taku-Snettisham,2005,SOCKEYE,87267
Taku-Snettisham,2005,COHO,20725
Taku-Snettisham,2005,PINK,181513
Taku-Snettisham,2005,CHUM,93210
Taku-Snettisham,2005,TOTAL,406010
Lynn Canal,2005,CHINOOK,682
Lynn Canal,2005,JACKS,0
Lynn Canal,2005,SOCKEYE,62840
Lynn Canal,2005,COHO,27865
Lynn Canal,2005,PINK,172911
Lynn Canal,2005,CHUM,232559
Lynn Canal,2005,TOTAL,496857
Drift Gillnet Hatchery Terminal,2005,CHINOOK,1778
Drift Gillnet Hatchery Terminal,2005,JACKS,0
Drift Gillnet Hatchery Terminal,2005,SOCKEYE,22720
Drift Gillnet Hatchery Terminal,2005,COHO,16460
Drift Gillnet Hatchery Terminal,2005,PINK,51813
Drift Gillnet Hatchery Terminal,2005,CHUM,602933
Drift Gillnet Hatchery Terminal,2005,TOTAL,695704
Set Gillnet,2005,CHINOOK,766
Set Gillnet,2005,JACKS,0
Set Gillnet,2005,SOCKEYE,79221
Set Gillnet,2005,COHO,82887
Set Gillnet,2005,PINK,60436
Set Gillnet,2005,CHUM,525
Set Gillnet,2005,TOTAL,223835
Total Troll,2005,CHINOOK,338015
Total Troll,2005,JACKS,NA
Total Troll,2005,SOCKEYE,13277
Total Troll,2005,COHO,2034874
Total Troll,2005,PINK,109584
Total Troll,2005,CHUM,174596
Total Troll,2005,TOTAL,NA
Hand Troll Total,2005,CHINOOK,16847
Hand Troll Total,2005,JACKS,NA
Hand Troll Total,2005,SOCKEYE,340
Hand Troll Total,2005,COHO,143278
Hand Troll Total,2005,PINK,6203
Hand Troll Total,2005,CHUM,418
Hand Troll Total,2005,TOTAL,NA
Hand Troll Traditional,2005,CHINOOK,11033
Hand Troll Traditional,2005,JACKS,5
Hand Troll Traditional,2005,SOCKEYE,328
Hand Troll Traditional,2005,COHO,142510
Hand Troll Traditional,2005,PINK,6018
Hand Troll Traditional,2005,CHUM,345
Hand Troll Traditional,2005,TOTAL,NA
Hand Troll Hatchery Terminal,2005,CHINOOK,906
Hand Troll Hatchery Terminal,2005,JACKS,NA
Hand Troll Hatchery Terminal,2005,SOCKEYE,NA
Hand Troll Hatchery Terminal,2005,COHO,NA
Hand Troll Hatchery Terminal,2005,PINK,NA
Hand Troll Hatchery Terminal,2005,CHUM,NA
Hand Troll Hatchery Terminal,2005,TOTAL,NA
Hand Troll Spring Fishery,2005,CHINOOK,4908
Hand Troll Spring Fishery,2005,JACKS,NA
Hand Troll Spring Fishery,2005,SOCKEYE,12
Hand Troll Spring Fishery,2005,COHO,768
Hand Troll Spring Fishery,2005,PINK,185
Hand Troll Spring Fishery,2005,CHUM,73
Hand Troll Spring Fishery,2005,TOTAL,NA
Power Troll Total,2005,CHINOOK,321168
Power Troll Total,2005,JACKS,NA
Power Troll Total,2005,SOCKEYE,12937
Power Troll Total,2005,COHO,1891596
Power Troll Total,2005,PINK,103381
Power Troll Total,2005,CHUM,174178
Power Troll Total,2005,TOTAL,NA
Power Troll Traditional,2005,CHINOOK,266281
Power Troll Traditional,2005,JACKS,
Power Troll Traditional,2005,SOCKEYE,12887
Power Troll Traditional,2005,COHO,1883834
Power Troll Traditional,2005,PINK,95739
Power Troll Traditional,2005,CHUM,134090
Power Troll Traditional,2005,TOTAL,
Power Troll Hatchery Terminal,2005,CHINOOK,1374
Power Troll Hatchery Terminal,2005,JACKS,NA
Power Troll Hatchery Terminal,2005,SOCKEYE,1
Power Troll Hatchery Terminal,2005,COHO,2192
Power Troll Hatchery Terminal,2005,PINK,3
Power Troll Hatchery Terminal,2005,CHUM,9205
Power Troll Hatchery Terminal,2005,TOTAL,NA
Power Troll Spring Fishery,2005,CHINOOK,53513
Power Troll Spring Fishery,2005,JACKS,NA
Power Troll Spring Fishery,2005,SOCKEYE,49
Power Troll Spring Fishery,2005,COHO,5570
Power Troll Spring Fishery,2005,PINK,7639
Power Troll Spring Fishery,2005,CHUM,30883
Power Troll Spring Fishery,2005,TOTAL,NA
Total Annette Island Reservation,2005,CHINOOK,1697
Total Annette Island Reservation,2005,JACKS,0
Total Annette Island Reservation,2005,SOCKEYE,13285
Total Annette Island Reservation,2005,COHO,35204
Total Annette Island Reservation,2005,PINK,598105
Total Annette Island Reservation,2005,CHUM,58487
Total Annette Island Reservation,2005,TOTAL,706778
Annette Island Purse Seine,2005,CHINOOK,173
Annette Island Purse Seine,2005,JACKS,0
Annette Island Purse Seine,2005,SOCKEYE,6911
Annette Island Purse Seine,2005,COHO,6777
Annette Island Purse Seine,2005,PINK,489527
Annette Island Purse Seine,2005,CHUM,13631
Annette Island Purse Seine,2005,TOTAL,517019
Annette Island Drift Gillnet,2005,CHINOOK,1132
Annette Island Drift Gillnet,2005,JACKS,0
Annette Island Drift Gillnet,2005,SOCKEYE,6374
Annette Island Drift Gillnet,2005,COHO,25005
Annette Island Drift Gillnet,2005,PINK,108522
Annette Island Drift Gillnet,2005,CHUM,44853
Annette Island Drift Gillnet,2005,TOTAL,185886
Total Annette Island Troll,2005,CHINOOK,392
Total Annette Island Troll,2005,JACKS,0
Total Annette Island Troll,2005,SOCKEYE,0
Total Annette Island Troll,2005,COHO,3422
Total Annette Island Troll,2005,PINK,56
Total Annette Island Troll,2005,CHUM,3
Total Annette Island Troll,2005,TOTAL,3873
Annette Island Hand Troll,2005,CHINOOK,0
Annette Island Hand Troll,2005,JACKS,0
Annette Island Hand Troll,2005,SOCKEYE,0
Annette Island Hand Troll,2005,COHO,0
Annette Island Hand Troll,2005,PINK,0
Annette Island Hand Troll,2005,CHUM,0
Annette Island Hand Troll,2005,TOTAL,0
Annette Island Power Troll,2005,CHINOOK,392
Annette Island Power Troll,2005,JACKS,0
Annette Island Power Troll,2005,SOCKEYE,0
Annette Island Power Troll,2005,COHO,3422
Annette Island Power Troll,2005,PINK,56
Annette Island Power Troll,2005,CHUM,3
Annette Island Power Troll,2005,TOTAL,3873
Hatchery Cost Recovery,2005,CHINOOK,29407
Hatchery Cost Recovery,2005,JACKS,1
Hatchery Cost Recovery,2005,SOCKEYE,140245
Hatchery Cost Recovery,2005,COHO,231341
Hatchery Cost Recovery,2005,PINK,1004250
Hatchery Cost Recovery,2005,CHUM,1858830
Hatchery Cost Recovery,2005,TOTAL,3264074
Miscellaneous,2005,CHINOOK,1922
Miscellaneous,2005,JACKS,0
Miscellaneous,2005,SOCKEYE,1083
Miscellaneous,2005,COHO,4310
Miscellaneous,2005,PINK,133145
Miscellaneous,2005,CHUM,6496
Miscellaneous,2005,TOTAL,146956
Southern Totals,2005,CHINOOK,85368
Southern Totals,2005,JACKS,392
Southern Totals,2005,SOCKEYE,1039134
Southern Totals,2005,COHO,646937
Southern Totals,2005,PINK,28862890
Southern Totals,2005,CHUM,2391389
Southern Totals,2005,TOTAL,33026110
Northern Totals,2005,CHINOOK,188048
Northern Totals,2005,JACKS,336
Northern Totals,2005,SOCKEYE,477635
Northern Totals,2005,COHO,973336
Northern Totals,2005,PINK,30192865
Northern Totals,2005,CHUM,3940463
Northern Totals,2005,TOTAL,35772683
Yakutat,2005,CHINOOK,5354
Yakutat,2005,JACKS,0
Yakutat,2005,SOCKEYE,79448
Yakutat,2005,COHO,96460
Yakutat,2005,PINK,60446
Yakutat,2005,CHUM,533
Yakutat,2005,TOTAL,242241
Region Totals,2005,CHINOOK,278770
Region Totals,2005,JACKS,728
Region Totals,2005,SOCKEYE,1596217
Region Totals,2005,COHO,1716733
Region Totals,2005,PINK,59116201
Region Totals,2005,CHUM,6332385
Region Totals,2005,TOTAL,69041034
Total Purse Seine,2006,CHINOOK,24730
Total Purse Seine,2006,JACKS,1240
Total Purse Seine,2006,SOCKEYE,413938
Total Purse Seine,2006,COHO,109498
Total Purse Seine,2006,PINK,10117941
Total Purse Seine,2006,CHUM,5614232
Total Purse Seine,2006,TOTAL,16281579
Southern Purse Seine Total,2006,CHINOOK,19472
Southern Purse Seine Total,2006,JACKS,184
Southern Purse Seine Total,2006,SOCKEYE,346241
Southern Purse Seine Total,2006,COHO,62628
Southern Purse Seine Total,2006,PINK,2569607
Southern Purse Seine Total,2006,CHUM,1803244
Southern Purse Seine Total,2006,TOTAL,4801376
Southern Purse Seine Traditional,2006,CHINOOK,13631
Southern Purse Seine Traditional,2006,JACKS,141
Southern Purse Seine Traditional,2006,SOCKEYE,340032
Southern Purse Seine Traditional,2006,COHO,56900
Southern Purse Seine Traditional,2006,PINK,2477768
Southern Purse Seine Traditional,2006,CHUM,918727
Southern Purse Seine Traditional,2006,TOTAL,3807199
Southern Purse Seine Hatchery Terminal,2006,CHINOOK,5841
Southern Purse Seine Hatchery Terminal,2006,JACKS,43
Southern Purse Seine Hatchery Terminal,2006,SOCKEYE,6209
Southern Purse Seine Hatchery Terminal,2006,COHO,5728
Southern Purse Seine Hatchery Terminal,2006,PINK,91839
Southern Purse Seine Hatchery Terminal,2006,CHUM,884517
Southern Purse Seine Hatchery Terminal,2006,TOTAL,994177
Northern Purse Seine Total,2006,CHINOOK,5258
Northern Purse Seine Total,2006,JACKS,1056
Northern Purse Seine Total,2006,SOCKEYE,67697
Northern Purse Seine Total,2006,COHO,46870
Northern Purse Seine Total,2006,PINK,7548334
Northern Purse Seine Total,2006,CHUM,3810988
Northern Purse Seine Total,2006,TOTAL,11480203
Northern Purse Seine Traditional,2006,CHINOOK,920
Northern Purse Seine Traditional,2006,JACKS,370
Northern Purse Seine Traditional,2006,SOCKEYE,58632
Northern Purse Seine Traditional,2006,COHO,41732
Northern Purse Seine Traditional,2006,PINK,6786570
Northern Purse Seine Traditional,2006,CHUM,1134888
Northern Purse Seine Traditional,2006,TOTAL,8023112
Northern Purse Seine Hatchery Terminal,2006,CHINOOK,4338
Northern Purse Seine Hatchery Terminal,2006,JACKS,686
Northern Purse Seine Hatchery Terminal,2006,SOCKEYE,9065
Northern Purse Seine Hatchery Terminal,2006,COHO,5138
Northern Purse Seine Hatchery Terminal,2006,PINK,761764
Northern Purse Seine Hatchery Terminal,2006,CHUM,2676100
Northern Purse Seine Hatchery Terminal,2006,TOTAL,3457091
Total Drift Gillnet,2006,CHINOOK,47201
Total Drift Gillnet,2006,JACKS,0
Total Drift Gillnet,2006,SOCKEYE,625667
Total Drift Gillnet,2006,COHO,252448
Total Drift Gillnet,2006,PINK,744048
Total Drift Gillnet,2006,CHUM,3126853
Total Drift Gillnet,2006,TOTAL,4796217
Tree Point,2006,CHINOOK,1808
Tree Point,2006,JACKS,0
Tree Point,2006,SOCKEYE,62770
Tree Point,2006,COHO,29081
Tree Point,2006,PINK,212961
Tree Point,2006,CHUM,269227
Tree Point,2006,TOTAL,575847
Prince of Wales,2006,CHINOOK,1948
Prince of Wales,2006,JACKS,0
Prince of Wales,2006,SOCKEYE,91980
Prince of Wales,2006,COHO,69015
Prince of Wales,2006,PINK,149907
Prince of Wales,2006,CHUM,268436
Prince of Wales,2006,TOTAL,581286
Stikine,2006,CHINOOK,30033
Stikine,2006,JACKS,0
Stikine,2006,SOCKEYE,61298
Stikine,2006,COHO,34430
Stikine,2006,PINK,56810
Stikine,2006,CHUM,343827
Stikine,2006,TOTAL,526398
Taku-Snettisham,2006,CHINOOK,11241
Taku-Snettisham,2006,JACKS,0
Taku-Snettisham,2006,SOCKEYE,134781
Taku-Snettisham,2006,COHO,59421
Taku-Snettisham,2006,PINK,185102
Taku-Snettisham,2006,CHUM,381837
Taku-Snettisham,2006,TOTAL,772382
Lynn Canal,2006,CHINOOK,327
Lynn Canal,2006,JACKS,0
Lynn Canal,2006,SOCKEYE,140703
Lynn Canal,2006,COHO,54760
Lynn Canal,2006,PINK,84855
Lynn Canal,2006,CHUM,695575
Lynn Canal,2006,TOTAL,976220
Drift Gillnet Hatchery Terminal,2006,CHINOOK,1844
Drift Gillnet Hatchery Terminal,2006,JACKS,0
Drift Gillnet Hatchery Terminal,2006,SOCKEYE,134135
Drift Gillnet Hatchery Terminal,2006,COHO,5741
Drift Gillnet Hatchery Terminal,2006,PINK,54413
Drift Gillnet Hatchery Terminal,2006,CHUM,1167951
Drift Gillnet Hatchery Terminal,2006,TOTAL,1364084
Set Gillnet,2006,CHINOOK,1208
Set Gillnet,2006,JACKS,0
Set Gillnet,2006,SOCKEYE,138510
Set Gillnet,2006,COHO,86085
Set Gillnet,2006,PINK,88864
Set Gillnet,2006,CHUM,1225
Set Gillnet,2006,TOTAL,315892
Total Troll,2006,CHINOOK,282258
Total Troll,2006,JACKS,NA
Total Troll,2006,SOCKEYE,8084
Total Troll,2006,COHO,1362915
Total Troll,2006,PINK,60323
Total Troll,2006,CHUM,153545
Total Troll,2006,TOTAL,NA
Hand Troll Total,2006,CHINOOK,16343
Hand Troll Total,2006,JACKS,NA
Hand Troll Total,2006,SOCKEYE,242
Hand Troll Total,2006,COHO,74377
Hand Troll Total,2006,PINK,3429
Hand Troll Total,2006,CHUM,437
Hand Troll Total,2006,TOTAL,NA
Hand Troll Traditional,2006,CHINOOK,11511
Hand Troll Traditional,2006,JACKS,NA
Hand Troll Traditional,2006,SOCKEYE,242
Hand Troll Traditional,2006,COHO,74184
Hand Troll Traditional,2006,PINK,3425
Hand Troll Traditional,2006,CHUM,426
Hand Troll Traditional,2006,TOTAL,NA
Hand Troll Hatchery Terminal,2006,CHINOOK,644
Hand Troll Hatchery Terminal,2006,JACKS,NA
Hand Troll Hatchery Terminal,2006,SOCKEYE,NA
Hand Troll Hatchery Terminal,2006,COHO,NA
Hand Troll Hatchery Terminal,2006,PINK,NA
Hand Troll Hatchery Terminal,2006,CHUM,NA
Hand Troll Hatchery Terminal,2006,TOTAL,NA
Hand Troll Spring Fishery,2006,CHINOOK,4188
Hand Troll Spring Fishery,2006,JACKS,NA
Hand Troll Spring Fishery,2006,SOCKEYE,NA
Hand Troll Spring Fishery,2006,COHO,193
Hand Troll Spring Fishery,2006,PINK,4
Hand Troll Spring Fishery,2006,CHUM,11
Hand Troll Spring Fishery,2006,TOTAL,NA
Power Troll Total,2006,CHINOOK,265915
Power Troll Total,2006,JACKS,NA
Power Troll Total,2006,SOCKEYE,7842
Power Troll Total,2006,COHO,1288538
Power Troll Total,2006,PINK,56894
Power Troll Total,2006,CHUM,153108
Power Troll Total,2006,TOTAL,NA
Power Troll Traditional,2006,CHINOOK,232811
Power Troll Traditional,2006,JACKS,
Power Troll Traditional,2006,SOCKEYE,7762
Power Troll Traditional,2006,COHO,1282086
Power Troll Traditional,2006,PINK,52898
Power Troll Traditional,2006,CHUM,117376
Power Troll Traditional,2006,TOTAL,
Power Troll Hatchery Terminal,2006,CHINOOK,374
Power Troll Hatchery Terminal,2006,JACKS,NA
Power Troll Hatchery Terminal,2006,SOCKEYE,3
Power Troll Hatchery Terminal,2006,COHO,2716
Power Troll Hatchery Terminal,2006,PINK,209
Power Troll Hatchery Terminal,2006,CHUM,10515
Power Troll Hatchery Terminal,2006,TOTAL,NA
Power Troll Spring Fishery,2006,CHINOOK,32730
Power Troll Spring Fishery,2006,JACKS,NA
Power Troll Spring Fishery,2006,SOCKEYE,77
Power Troll Spring Fishery,2006,COHO,3736
Power Troll Spring Fishery,2006,PINK,3787
Power Troll Spring Fishery,2006,CHUM,25217
Power Troll Spring Fishery,2006,TOTAL,NA
Total Annette Island Reservation,2006,CHINOOK,805
Total Annette Island Reservation,2006,JACKS,1
Total Annette Island Reservation,2006,SOCKEYE,20908
Total Annette Island Reservation,2006,COHO,30287
Total Annette Island Reservation,2006,PINK,263420
Total Annette Island Reservation,2006,CHUM,160182
Total Annette Island Reservation,2006,TOTAL,475603
Annette Island Purse Seine,2006,CHINOOK,239
Annette Island Purse Seine,2006,JACKS,1
Annette Island Purse Seine,2006,SOCKEYE,12807
Annette Island Purse Seine,2006,COHO,4815
Annette Island Purse Seine,2006,PINK,126099
Annette Island Purse Seine,2006,CHUM,28672
Annette Island Purse Seine,2006,TOTAL,172633
Annette Island Drift Gillnet,2006,CHINOOK,509
Annette Island Drift Gillnet,2006,JACKS,0
Annette Island Drift Gillnet,2006,SOCKEYE,8101
Annette Island Drift Gillnet,2006,COHO,25404
Annette Island Drift Gillnet,2006,PINK,137321
Annette Island Drift Gillnet,2006,CHUM,131510
Annette Island Drift Gillnet,2006,TOTAL,302845
Total Annette Island Troll,2006,CHINOOK,57
Total Annette Island Troll,2006,JACKS,0
Total Annette Island Troll,2006,SOCKEYE,0
Total Annette Island Troll,2006,COHO,68
Total Annette Island Troll,2006,PINK,0
Total Annette Island Troll,2006,CHUM,0
Total Annette Island Troll,2006,TOTAL,125
Annette Island Hand Troll,2006,CHINOOK,23
Annette Island Hand Troll,2006,JACKS,0
Annette Island Hand Troll,2006,SOCKEYE,0
Annette Island Hand Troll,2006,COHO,37
Annette Island Hand Troll,2006,PINK,0
Annette Island Hand Troll,2006,CHUM,0
Annette Island Hand Troll,2006,TOTAL,60
Annette Island Power Troll,2006,CHINOOK,34
Annette Island Power Troll,2006,JACKS,0
Annette Island Power Troll,2006,SOCKEYE,0
Annette Island Power Troll,2006,COHO,31
Annette Island Power Troll,2006,PINK,0
Annette Island Power Troll,2006,CHUM,0
Annette Island Power Troll,2006,TOTAL,65
Hatchery Cost Recovery,2006,CHINOOK,12764
Hatchery Cost Recovery,2006,JACKS,30
Hatchery Cost Recovery,2006,SOCKEYE,124109
Hatchery Cost Recovery,2006,COHO,246062
Hatchery Cost Recovery,2006,PINK,377353
Hatchery Cost Recovery,2006,CHUM,4473325
Hatchery Cost Recovery,2006,TOTAL,5233643
Miscellaneous,2006,CHINOOK,1399
Miscellaneous,2006,JACKS,4
Miscellaneous,2006,SOCKEYE,2280
Miscellaneous,2006,COHO,4579
Miscellaneous,2006,PINK,43462
Miscellaneous,2006,CHUM,25918
Miscellaneous,2006,TOTAL,77642
Southern Totals,2006,CHINOOK,93282
Southern Totals,2006,JACKS,185
Southern Totals,2006,SOCKEYE,584217
Southern Totals,2006,COHO,383125
Southern Totals,2006,PINK,3264918
Southern Totals,2006,CHUM,4005417
Southern Totals,2006,TOTAL,8331144
Northern Totals,2006,CHINOOK,159218
Northern Totals,2006,JACKS,1090
Northern Totals,2006,SOCKEYE,604115
Northern Totals,2006,COHO,998354
Northern Totals,2006,PINK,8324895
Northern Totals,2006,CHUM,9474539
Northern Totals,2006,TOTAL,19562211
Yakutat,2006,CHINOOK,5508
Yakutat,2006,JACKS,0
Yakutat,2006,SOCKEYE,138739
Yakutat,2006,COHO,99658
Yakutat,2006,PINK,88874
Yakutat,2006,CHUM,1233
Yakutat,2006,TOTAL,334012
Region Totals,2006,CHINOOK,258008
Region Totals,2006,JACKS,1275
Region Totals,2006,SOCKEYE,1327071
Region Totals,2006,COHO,1481137
Region Totals,2006,PINK,11678687
Region Totals,2006,CHUM,13481189
Region Totals,2006,TOTAL,28227367
Total Purse Seine,2007,CHINOOK,27092
Total Purse Seine,2007,JACKS,1306
Total Purse Seine,2007,SOCKEYE,1063704
Total Purse Seine,2007,COHO,247568
Total Purse Seine,2007,PINK,42078209
Total Purse Seine,2007,CHUM,3043839
Total Purse Seine,2007,TOTAL,46461718
Southern Purse Seine Total,2007,CHINOOK,19769
Southern Purse Seine Total,2007,JACKS,576
Southern Purse Seine Total,2007,SOCKEYE,973022
Southern Purse Seine Total,2007,COHO,191328
Southern Purse Seine Total,2007,PINK,30134506
Southern Purse Seine Total,2007,CHUM,1800914
Southern Purse Seine Total,2007,TOTAL,33120115
Southern Purse Seine Traditional,2007,CHINOOK,14987
Southern Purse Seine Traditional,2007,JACKS,550
Southern Purse Seine Traditional,2007,SOCKEYE,969517
Southern Purse Seine Traditional,2007,COHO,188428
Southern Purse Seine Traditional,2007,PINK,30064892
Southern Purse Seine Traditional,2007,CHUM,1527196
Southern Purse Seine Traditional,2007,TOTAL,32765570
Southern Purse Seine Hatchery Terminal,2007,CHINOOK,4782
Southern Purse Seine Hatchery Terminal,2007,JACKS,26
Southern Purse Seine Hatchery Terminal,2007,SOCKEYE,3505
Southern Purse Seine Hatchery Terminal,2007,COHO,2900
Southern Purse Seine Hatchery Terminal,2007,PINK,69614
Southern Purse Seine Hatchery Terminal,2007,CHUM,273718
Southern Purse Seine Hatchery Terminal,2007,TOTAL,354545
Northern Purse Seine Total,2007,CHINOOK,7323
Northern Purse Seine Total,2007,JACKS,730
Northern Purse Seine Total,2007,SOCKEYE,90682
Northern Purse Seine Total,2007,COHO,56240
Northern Purse Seine Total,2007,PINK,11943703
Northern Purse Seine Total,2007,CHUM,1242925
Northern Purse Seine Total,2007,TOTAL,13341603
Northern Purse Seine Traditional,2007,CHINOOK,720
Northern Purse Seine Traditional,2007,JACKS,474
Northern Purse Seine Traditional,2007,SOCKEYE,87686
Northern Purse Seine Traditional,2007,COHO,54028
Northern Purse Seine Traditional,2007,PINK,11612920
Northern Purse Seine Traditional,2007,CHUM,630329
Northern Purse Seine Traditional,2007,TOTAL,12386157
Northern Purse Seine Hatchery Terminal,2007,CHINOOK,6603
Northern Purse Seine Hatchery Terminal,2007,JACKS,256
Northern Purse Seine Hatchery Terminal,2007,SOCKEYE,2996
Northern Purse Seine Hatchery Terminal,2007,COHO,2212
Northern Purse Seine Hatchery Terminal,2007,PINK,330783
Northern Purse Seine Hatchery Terminal,2007,CHUM,612596
Northern Purse Seine Hatchery Terminal,2007,TOTAL,955446
Total Drift Gillnet,2007,CHINOOK,30066
Total Drift Gillnet,2007,JACKS,0
Total Drift Gillnet,2007,SOCKEYE,501765
Total Drift Gillnet,2007,COHO,175286
Total Drift Gillnet,2007,PINK,984250
Total Drift Gillnet,2007,CHUM,2485597
Total Drift Gillnet,2007,TOTAL,4176964
